id,host_is_superhost,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
35696417,t,22.30368,114.17054,Apartment,Entire home/apt,8,1,2,3,Real Bed,18,18,93,9,9,10,10,10,9,1.5
35697852,f,22.30571,114.17083,Condominium,Private room,3,1,0,2,Real Bed,1,1,100,10,10,10,10,10,10,0.1
35699402,f,22.32544,114.16582,Apartment,Entire home/apt,4,1,3,2,Real Bed,2,2,90,10,6,10,10,10,10,0.78
35699884,f,22.30754,114.17088,Condominium,Private room,2,1,0,2,Real Bed,1,1,100,10,10,10,10,10,10,0.18
35701094,f,22.308,114.17049,Condominium,Private room,2,1,0,1,Real Bed,3,3,93,10,10,9,10,10,10,0.29
35711613,f,22.31104,114.16859,Condominium,Private room,2,1,0,1,Real Bed,13,13,85,9,8,9,9,9,8,1.09
35718747,f,22.30316,114.16879,Condominium,Entire home/apt,10,2,3,5,Real Bed,7,7,83,8,9,9,9,9,7,0.59
35724245,f,22.3098,114.17048,Condominium,Entire home/apt,2,1,0,1,Real Bed,11,11,91,9,9,10,10,9,9,0.99
35734039,f,22.50391,114.13042,Townhouse,Entire home/apt,2,1,0,2,Real Bed,18,18,89,9,9,9,9,9,9,1.49
35748007,f,22.29074,114.19328,Apartment,Entire home/apt,11,2,3,4,Real Bed,1,1,100,10,10,10,10,10,10,0.18
35749022,f,22.27578,114.16743,Apartment,Entire home/apt,10,2,3,6,Real Bed,3,3,93,10,10,10,10,10,9,0.27
35750143,f,22.2809,114.1561,Apartment,Private room,2,1,1,1,Real Bed,1,1,80,10,10,6,10,10,10,0.09
35754300,t,22.29752,114.17194,Apartment,Entire home/apt,12,2,3,7,Real Bed,43,43,98,10,10,10,10,10,10,3.56
35763197,f,22.21658,114.21342,House,Private room,4,1,2,3,Real Bed,1,1,100,10,10,10,10,10,8,0.17
35775028,f,22.28703,114.14646,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,1,100,10,10,10,10,10,10,0.09
35783278,t,22.28629,114.13139,Apartment,Private room,1,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.09
35790681,f,22.30618,114.29254,Condominium,Shared room,1,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.09
35806075,f,22.38156,114.18797,Apartment,Shared room,1,1,1,1,Real Bed,5,5,96,10,9,10,10,10,10,0.45
35812487,f,22.52776,114.08501,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,80,10,10,10,10,10,10,0.08
35817469,f,22.40299,114.32351,Villa,Private room,2,1.5,1,1,Real Bed,3,3,100,10,10,9,9,9,10,0.28
35817488,t,22.50368,114.10302,Villa,Entire home/apt,8,2.5,4,4,Real Bed,8,8,98,10,10,10,10,10,10,0.72
35831647,t,22.31963,114.16912,Apartment,Entire home/apt,9,1,2,3,Real Bed,7,7,100,10,10,10,10,10,10,0.87
35853731,f,22.27636,114.17333,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,100,10,10,8,10,10,10,0.09
35861978,t,22.30737,114.16533,Condominium,Entire home/apt,4,1,1,2,Real Bed,9,9,96,10,10,10,10,10,9,0.8
35890414,f,22.31175,114.17036,Apartment,Entire home/apt,4,1,1,2,Real Bed,15,15,92,9,9,9,9,10,9,1.31
35897431,f,22.31153,114.16932,Apartment,Private room,4,1,0,2,Real Bed,2,2,100,10,10,10,10,10,10,0.2
35897649,f,22.28401,114.14917,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,100,8,10,4,8,10,10,0.09
35923941,f,22.2838,114.15282,Apartment,Private room,2,1,1,1,Real Bed,2,2,100,9,9,10,10,10,9,0.19
35925270,f,22.30793,114.17212,Condominium,Private room,1,1,0,1,Real Bed,1,1,100,10,10,10,10,10,10,0.1
35934861,t,22.29749,114.17192,Serviced apartment,Private room,2,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.38
35939801,t,22.37584,114.17946,Apartment,Private room,2,1,4,4,Real Bed,6,6,90,9,9,9,9,9,9,0.52
35941304,t,22.37664,114.17913,Apartment,Private room,2,1,4,4,Real Bed,9,9,90,10,10,10,10,10,10,0.81
35941465,t,22.376,114.1796,Apartment,Private room,2,1,4,4,Real Bed,3,3,100,10,9,10,10,10,10,0.27
35952359,f,22.2954,114.17241,Guesthouse,Private room,3,1,1,2,Real Bed,3,3,93,10,9,9,9,10,10,0.45
35955723,f,22.28182,114.15337,Apartment,Entire home/apt,2,1,1,2,Real Bed,2,2,100,10,10,10,10,9,9,0.17
35976509,f,22.51188,114.06324,Condominium,Entire home/apt,2,1,1,1,Real Bed,5,5,92,10,9,10,10,10,10,0.43
35978533,f,22.27787,114.19047,Apartment,Entire home/apt,4,2.5,1,1,Real Bed,2,2,100,10,10,10,10,10,10,0.19
35979233,f,22.28068,114.15366,Apartment,Entire home/apt,4,1,1,2,Real Bed,3,3,100,10,10,10,10,10,10,0.26
35984478,f,22.30413,114.16965,Guest suite,Private room,1,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.11
35985934,f,22.30637,114.17143,Condominium,Private room,2,1,0,1,Real Bed,1,1,100,10,10,10,10,10,10,0.1
35988222,f,22.25809,114.19171,Apartment,Entire home/apt,2,1,0,2,Real Bed,1,1,80,8,10,10,10,10,8,0.09
36006289,f,22.30053,114.17606,Apartment,Entire home/apt,6,1,1,5,Real Bed,9,9,93,10,9,10,10,9,9,0.79
36010715,t,22.31955,114.18056,Condominium,Entire home/apt,4,1,1,2,Real Bed,4,4,100,10,10,10,10,10,10,0.35
36024180,t,22.51112,114.06163,Apartment,Entire home/apt,6,1,3,3,Real Bed,26,26,100,10,10,10,10,10,10,4.67
36030027,t,22.30414,114.16871,Apartment,Entire home/apt,3,1,0,1,Real Bed,17,17,95,10,9,10,9,10,9,1.46
36056984,f,22.30801,114.17117,Apartment,Entire home/apt,14,3,4,7,Real Bed,2,2,90,10,9,10,10,9,10,0.2
36059207,f,22.2821,114.1492,Apartment,Private room,2,1.5,1,1,Real Bed,2,2,100,10,10,8,10,10,10,0.18
36065939,f,22.30516,114.25246,Condominium,Private room,2,1,1,1,Real Bed,2,2,100,10,10,10,10,10,10,0.17
36070339,t,22.30679,114.16659,Boutique hotel,Private room,3,1,3,0,Real Bed,3,3,100,10,10,10,10,10,10,0.29
36081101,f,22.29679,114.1717,Guesthouse,Private room,7,3,3,5,Real Bed,2,2,80,10,10,10,10,10,10,0.18
36085593,f,22.30928,114.17011,Apartment,Private room,2,1,1,2,Real Bed,4,4,90,10,10,10,10,10,10,0.37
36098356,t,22.29839,114.17075,Apartment,Entire home/apt,13,2,3,5,Real Bed,21,21,94,10,9,10,10,10,9,1.79
36116063,f,22.30761,114.16562,Hostel,Hotel room,2,2,1,1,Real Bed,3,3,87,9,7,9,10,10,10,0.26
36116221,f,22.53149,114.11943,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,30,97,10,10,10,10,10,10,2.57
36134120,f,22.29599,114.17366,House,Private room,5,1,1,1,Real Bed,1,1,80,8,10,4,6,10,10,0.18
36134396,f,22.2836,114.15191,Apartment,Entire home/apt,2,1,1,1,Real Bed,7,7,97,10,10,10,10,9,10,0.59
36135786,f,22.31242,114.17116,Apartment,Private room,12,1,2,6,Real Bed,2,2,90,10,8,10,9,10,10,0.25
36144766,f,22.51004,114.06193,Serviced apartment,Entire home/apt,2,1.5,1,1,Real Bed,1,1,100,10,8,10,10,10,10,0.09
36149272,f,22.3179,114.17897,Apartment,Entire home/apt,5,1,1,2,Real Bed,5,5,76,8,8,8,8,8,7,0.65
36155054,f,22.3143,114.1715,Guest suite,Entire home/apt,2,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.09
36156301,f,22.30584,114.16843,Apartment,Entire home/apt,2,1,0,1,Real Bed,31,31,93,10,9,10,10,10,10,2.73
36158271,f,22.32194,114.16769,Hotel,Hotel room,4,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.1
36168859,f,22.29758,114.17717,House,Private room,2,1,1,1,Real Bed,1,1,100,10,10,10,8,10,10,0.21
36170503,f,22.29863,114.1777,House,Private room,2,1,1,1,Real Bed,3,3,73,9,7,8,8,10,8,0.27
36171373,f,22.29931,114.17592,House,Private room,2,1,1,1,Real Bed,1,1,40,8,8,6,6,10,2,0.09
36174046,f,22.51168,114.06165,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,3,3,87,8,7,9,10,10,8,0.26
36175468,t,22.30818,114.16605,Condominium,Entire home/apt,4,1,1,2,Real Bed,2,2,80,9,9,9,10,9,8,0.18
36183727,f,22.30155,114.18384,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,16,84,9,9,9,9,9,9,1.36
36184163,f,22.30892,114.1927,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,12,90,9,9,9,9,9,8,1.02
36189800,f,22.51022,114.06254,Condominium,Entire home/apt,2,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,1
36194838,t,22.53305,114.08672,Condominium,Entire home/apt,2,1,1,1,Real Bed,15,15,100,10,10,10,10,10,10,1.27
36202893,t,22.30808,114.16682,Condominium,Entire home/apt,4,1,1,2,Real Bed,6,6,100,10,10,10,10,10,10,0.52
36215430,f,22.27879,114.1865,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,4,100,10,10,10,10,10,10,0.39
36219509,f,22.30462,114.17082,Apartment,Entire home/apt,3,1,0,1,Real Bed,1,1,100,10,10,10,10,10,10,0.17
36219884,f,22.31755,114.17867,Apartment,Entire home/apt,3,1,1,1,Real Bed,5,5,80,10,10,8,8,9,8,0.44
36228327,f,22.32079,114.16941,Condominium,Private room,3,1,1,2,Real Bed,7,7,91,10,9,10,10,10,9,0.61
36240776,f,22.31888,114.17852,Apartment,Entire home/apt,6,1,0,4,Real Bed,3,3,80,8,9,8,9,9,8,0.29
36241113,f,22.30624,114.17078,Apartment,Entire home/apt,4,1,0,2,Real Bed,1,1,80,8,8,8,8,10,8,0.15
36241382,f,22.30421,114.17131,Apartment,Entire home/apt,4,1,0,2,Real Bed,4,4,100,10,10,10,10,10,9,0.39
36246199,t,22.2822,114.15197,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,2,2,100,9,9,10,10,9,10,0.19
36262796,f,22.31976,114.17999,Condominium,Private room,3,1,1,2,Real Bed,2,2,70,6,7,6,6,6,8,0.17
36279395,f,22.28361,114.19283,Apartment,Entire home/apt,3,1,2,2,Real Bed,2,2,100,10,10,7,9,10,10,0.18
36280912,f,22.3047,114.17285,Apartment,Entire home/apt,8,2,1,4,Real Bed,6,6,93,9,9,9,10,10,9,0.55
36288219,f,22.38817,114.25958,Villa,Private room,2,1,1,1,Real Bed,3,3,100,10,10,9,9,9,9,0.27
36321966,f,22.29731,114.17182,Guesthouse,Private room,3,1,1,2,Real Bed,1,1,80,8,8,8,8,8,8,0.09
36323569,f,22.27896,114.18357,Guesthouse,Shared room,6,1.5,1,6,Real Bed,2,2,90,10,8,9,10,9,9,0.59
36325430,f,22.29884,114.19061,Apartment,Entire home/apt,4,1,2,3,Real Bed,10,10,92,9,9,10,9,10,10,0.89
36328229,t,22.22254,114.11522,Apartment,Private room,2,1,1,1,Real Bed,12,12,98,10,10,10,10,10,10,1.07
36328611,f,22.29837,114.17135,Apartment,Private room,2,1,1,1,Real Bed,1,1,60,8,8,8,8,10,6,0.18
36331529,f,22.31798,114.16916,Apartment,Entire home/apt,8,1,3,0,Real Bed,4,4,100,10,9,10,10,10,10,0.43
36342015,f,22.51127,114.06243,Serviced apartment,Entire home/apt,2,1.5,1,1,Real Bed,2,2,80,8,7,9,10,9,8,0.17
36353211,f,22.2975,114.17316,Hotel,Private room,4,1,1,2,Real Bed,3,3,73,7,7,9,9,10,7,0.29
36354978,f,22.32343,114.16528,Condominium,Shared room,1,1.5,1,0,Real Bed,1,1,100,10,10,10,10,10,10,0.1
36362541,f,22.31801,114.17916,Condominium,Private room,3,1,1,2,Real Bed,1,1,80,10,10,6,6,10,8,0.1
36365519,f,22.27896,114.18333,Hostel,Hotel room,1,1,1,10,Real Bed,1,1,40,2,4,4,4,6,4,0.18
36365830,f,22.31953,114.17938,Guesthouse,Private room,2,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.11
36366258,f,22.28075,114.12691,Apartment,Private room,1,1,1,1,Real Bed,4,4,100,10,10,10,10,10,10,0.35
36369440,t,22.53406,114.10669,Apartment,Entire home/apt,6,2,3,3,Real Bed,10,10,100,10,10,10,10,10,10,1.02
36369516,f,22.53433,114.11856,Apartment,Private room,2,1,1,1,Real Bed,4,4,80,8,8,8,8,8,8,0.39
36375697,t,22.30315,114.16828,Apartment,Entire home/apt,5,1,2,2,Real Bed,17,17,93,10,9,10,10,10,9,1.56
36382959,f,22.28596,114.13998,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.12
36393902,f,22.28427,114.15092,Condominium,Entire home/apt,4,2,2,2,Real Bed,1,1,100,10,10,10,10,10,10,0.1
36395181,f,22.53288,114.12221,Apartment,Entire home/apt,2,1,1,1,Real Bed,4,4,80,10,9,10,10,10,8,0.35
36396282,t,22.39522,114.29734,House,Private room,2,1.5,1,2,Real Bed,11,11,100,10,10,10,10,9,10,0.97
36396333,f,22.25876,114.19107,Apartment,Entire home/apt,6,1,2,0,Real Bed,1,1,80,8,8,10,10,10,6,0.16
36402054,t,22.21865,114.10393,Boat,Private room,8,1.5,2,2,Real Bed,14,14,99,10,10,10,10,10,10,1.23
36405451,f,22.27838,114.18034,Apartment,Entire home/apt,5,1,2,3,Real Bed,15,15,88,10,9,9,8,10,9,1.44
36411456,f,22.5346,114.11698,Apartment,Entire home/apt,4,1,2,3,Real Bed,15,15,100,10,10,10,10,10,10,1.29
36412179,f,22.53361,114.11667,Apartment,Private room,2,1,1,1,Real Bed,4,4,80,8,8,8,8,8,8,0.35
36427498,f,22.28884,114.19578,Apartment,Entire home/apt,1,1,0,1,Real Bed,3,3,53,7,6,5,6,9,7,0.35
36443224,f,22.29867,114.17238,Condominium,Entire home/apt,2,1,0,1,Real Bed,9,9,80,9,8,9,9,9,9,0.82
36463269,f,22.31619,114.16897,Condominium,Private room,2,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.12
36470916,f,22.29596,113.95178,Apartment,Entire home/apt,7,2,2,4,Real Bed,3,3,100,10,9,10,10,10,10,0.28
36474277,f,22.29925,114.1898,Apartment,Entire home/apt,4,1,2,3,Real Bed,6,6,83,8,8,8,9,8,9,0.56
36498268,t,22.30125,114.17473,Apartment,Entire home/apt,6,1,2,4,Real Bed,14,14,94,10,9,10,10,10,9,1.28
36507803,t,22.31921,114.17133,Apartment,Private room,1,1,0,1,Real Bed,2,2,100,10,10,10,10,10,10,1.2
36511323,t,22.31922,114.17847,Apartment,Private room,1,1,0,1,Real Bed,1,1,100,8,10,8,10,10,10,0.11
36552676,f,22.31777,114.18052,Condominium,Private room,1,1,1,1,Real Bed,1,1,60,10,6,6,6,8,6,0.09
36564001,f,22.29664,114.17278,Guesthouse,Private room,2,1,1,1,Real Bed,32,32,77,8,7,8,9,8,8,2.83
36564063,f,22.29757,114.17391,Guesthouse,Private room,1,1,1,1,Real Bed,11,11,76,8,7,8,8,9,8,1.03
36567694,f,22.44149,114.17736,House,Private room,1,1.5,1,1,Real Bed,1,1,100,10,10,10,10,8,10,0.14
36568475,f,22.31845,114.17639,Apartment,Private room,3,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.1
36573397,f,22.32639,114.16297,Apartment,Private room,1,2,1,1,Real Bed,1,1,80,10,10,10,8,10,8,0.1
36575207,f,22.33126,114.16278,Condominium,Entire home/apt,2,1,1,1,Real Bed,20,20,95,10,9,10,10,10,10,1.82
36613015,f,22.41856,114.26794,House,Private room,2,1,1,1,Real Bed,24,24,99,10,10,10,10,10,10,2.42
36628083,f,22.2809,114.18397,Guest suite,Private room,2,1.5,1,1,Real Bed,5,5,93,10,10,10,10,10,9,0.47
36630869,t,22.37555,114.1774,Apartment,Private room,8,1,4,4,Real Bed,1,1,100,10,6,10,10,10,8,0.12
36645564,f,22.28646,114.14826,Condominium,Entire home/apt,4,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.18
36649064,t,22.41568,114.2238,Apartment,Entire home/apt,5,2,3,3,Real Bed,3,3,100,10,10,10,10,10,10,0.3
36650838,f,22.53367,114.11701,Condominium,Private room,2,1,1,1,Real Bed,2,2,80,8,7,9,6,10,10,0.18
36654866,f,22.5335,114.11782,Condominium,Shared room,1,1,1,6,Real Bed,1,1,60,8,8,8,6,8,6,0.09
36661253,t,22.31925,114.16948,Apartment,Private room,1,1,0,1,Real Bed,3,3,100,10,10,10,10,10,10,0.41
36673796,f,22.51637,114.07332,Apartment,Shared room,2,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.09
36687049,f,22.28614,114.14305,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,5,100,10,10,10,10,10,10,0.49
36692887,f,22.28753,114.13844,Apartment,Entire home/apt,4,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.1
36708844,f,22.29916,114.17475,Apartment,Entire home/apt,1,1,0,1,Real Bed,26,26,95,10,9,10,9,10,9,2.6
36713425,f,22.28495,114.15065,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,2,100,10,10,10,10,10,10,0.19
36716657,f,22.29752,114.17214,Apartment,Entire home/apt,8,1,2,5,Real Bed,26,26,91,9,9,9,9,9,9,2.32
36719777,t,22.30367,114.1735,Apartment,Entire home/apt,7,2,2,5,Real Bed,1,1,100,10,10,10,10,10,10,1
36746495,f,22.30272,114.17582,Boutique hotel,Private room,2,1,0,1,Real Bed,3,3,100,9,9,10,10,10,9,0.27
36754454,t,22.29748,114.172,Apartment,Entire home/apt,8,1,2,5,Real Bed,82,82,97,10,9,10,10,10,9,7.34
36787618,f,22.28319,114.15134,Condominium,Entire home/apt,3,1,1,2,Real Bed,3,3,93,10,9,10,10,9,9,0.35
36792869,t,22.31934,114.18026,Apartment,Private room,1,0,0,1,Real Bed,2,2,90,9,9,10,9,8,9,0.18
36798625,f,22.51708,114.06969,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,2,2,100,8,10,10,10,10,10,0.18
36815150,f,22.29143,114.19904,Apartment,Private room,1,1,1,1,Real Bed,1,1,100,10,10,10,10,8,10,0.11
36818048,f,22.29722,114.17362,Guesthouse,Private room,3,1,1,2,Real Bed,2,2,100,9,8,9,9,9,9,0.2
36822134,f,22.46115,114.17945,Tiny house,Entire home/apt,2,1,0,1,Real Bed,3,3,100,10,10,10,10,10,10,0.3
36848264,f,22.30791,114.16553,Apartment,Entire home/apt,5,1,1,3,Real Bed,50,50,95,10,10,10,10,10,10,4.5
36854090,t,22.30778,114.16726,Apartment,Entire home/apt,3,1,1,2,Real Bed,2,2,100,10,10,10,10,10,10,0.18
36857624,f,22.30827,114.16558,Apartment,Entire home/apt,8,1,2,4,Real Bed,47,47,99,10,10,10,10,10,10,4.21
36863650,f,22.31944,114.18066,Apartment,Private room,2,1,1,1,Real Bed,1,1,80,8,8,8,8,8,8,0.1
36865774,f,22.3191,114.17356,Condominium,Entire home/apt,8,1,3,4,Real Bed,15,15,93,9,10,9,9,9,10,1.58
36865854,t,22.29443,114.17284,Apartment,Entire home/apt,10,2,2,4,Real Bed,24,24,97,10,9,10,10,10,9,2.16
36884985,f,22.28422,114.14734,Apartment,Entire home/apt,4,1,1,2,Real Bed,3,3,100,10,10,10,10,10,10,0.3
36889348,f,22.31753,114.17425,Condominium,Entire home/apt,5,1.5,3,3,Real Bed,11,11,95,9,9,10,10,10,9,1.06
36896321,f,22.20389,114.02189,House,Entire home/apt,6,1,2,2,Real Bed,2,2,100,10,10,10,10,10,10,0.21
36934649,f,22.31974,114.17926,Apartment,Private room,2,1.5,1,1,Real Bed,3,3,100,10,10,10,10,10,10,0.28
36952203,f,22.53593,114.12091,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,4,4,85,10,8,10,10,10,10,0.37
36982390,f,22.26861,114.18507,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,3,100,10,10,10,10,10,10,0.32
37001467,f,22.30447,114.1719,Condominium,Entire home/apt,2,1,0,1,Real Bed,1,1,80,8,8,8,8,8,8,0.1
37024429,f,22.29783,114.171,Apartment,Private room,3,1.5,1,1,Real Bed,2,2,100,10,10,10,10,10,10,0.36
37049621,f,22.53785,114.12448,Apartment,Entire home/apt,2,1.5,2,2,Real Bed,3,3,100,10,10,10,10,10,10,0.28
37096102,f,22.31945,114.17444,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,8,8,100,10,10,10,10,9,10,0.96
37102870,f,22.21861,114.21363,Condominium,Entire home/apt,6,1,2,2,Real Bed,1,1,100,10,10,10,10,10,10,0.11
37107716,t,22.30873,114.17199,Apartment,Entire home/apt,6,1,2,4,Real Bed,4,4,100,10,10,10,10,10,10,0.41
37120943,t,22.29753,114.17386,Apartment,Private room,1,1,1,8,Real Bed,4,4,95,8,10,8,7,10,10,0.36
37139680,f,22.29986,114.18844,Apartment,Entire home/apt,4,1,2,2,Real Bed,9,9,80,8,8,9,9,8,8,0.94
37147376,t,22.32222,114.16765,Apartment,Entire home/apt,4,1,0,2,Real Bed,12,12,98,10,10,10,10,10,10,1.12
37162316,t,22.2829,114.18504,Apartment,Entire home/apt,2,1,0,1,Real Bed,2,2,100,10,10,10,10,10,10,0.26
37188657,f,22.28522,114.15046,Apartment,Private room,1,1,1,1,Real Bed,1,1,80,10,4,10,8,10,10,0.1
37200709,f,22.29897,114.17447,Apartment,Private room,3,1,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.18
37204091,f,22.41422,114.20027,House,Private room,1,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.1
37224836,f,22.48728,114.14211,Apartment,Entire home/apt,3,1,2,3,Real Bed,2,2,80,9,7,9,10,10,9,0.2
37224918,f,22.29858,114.17614,Apartment,Private room,2,1,1,1,Real Bed,3,3,100,10,10,10,10,10,9,0.35
37226024,f,22.29892,114.17618,Apartment,Private room,3,1,1,1,Real Bed,2,2,100,10,10,10,10,9,10,0.22
37239011,t,22.4535,114.13577,Hut,Private room,4,1.5,1,2,Real Bed,8,8,100,10,9,10,10,10,9,0.83
37239063,f,22.31822,114.1788,Apartment,Entire home/apt,8,1,3,4,Real Bed,1,1,100,10,10,10,10,10,10,0.14
37258868,f,22.29679,113.95023,Apartment,Private room,1,1,1,1,Real Bed,1,1,20,4,2,2,2,8,4,0.12
37261859,f,22.27927,114.17719,Apartment,Shared room,9,2,1,8,Real Bed,7,7,80,9,9,10,10,10,9,0.69
37263925,f,22.27755,114.17615,Apartment,Shared room,8,2,1,8,Real Bed,6,6,93,10,10,10,10,10,10,0.69
37265620,f,22.2792,114.1766,Apartment,Shared room,8,2,1,8,Real Bed,1,1,80,4,6,8,6,6,8,0.11
37266169,f,22.27728,114.17646,Apartment,Shared room,8,2,1,8,Real Bed,9,9,96,10,10,10,10,10,10,0.92
37266747,f,22.27925,114.17737,Apartment,Shared room,8,2,1,8,Real Bed,1,1,100,10,10,10,10,10,6,0.13
37270827,f,22.31891,114.18034,Guesthouse,Private room,2,1,1,1,Real Bed,2,2,100,10,10,10,10,10,10,0.21
37271001,f,22.31925,114.17908,Guesthouse,Private room,2,1,1,1,Real Bed,1,1,80,10,10,10,10,10,10,0.13
37275380,f,22.27855,114.17624,Apartment,Shared room,8,2,1,8,Real Bed,6,6,93,9,9,9,10,10,9,0.65
37280081,f,22.31919,114.17004,Apartment,Entire home/apt,10,2,3,3,Real Bed,1,1,100,10,10,10,10,10,10,0.1
37280402,f,22.28227,114.12856,Apartment,Entire home/apt,4,1,1,1,Real Bed,2,2,90,9,10,9,10,9,9,0.22
37296814,f,22.28057,114.15239,Condominium,Entire home/apt,2,1,1,1,Real Bed,1,1,40,2,4,6,6,2,4,0.12
37304335,f,22.27925,114.1776,Apartment,Shared room,8,2,1,8,Real Bed,2,2,90,9,9,9,9,10,9,0.2
37319392,t,22.29738,114.17478,Condominium,Entire home/apt,5,1,2,3,Real Bed,5,5,96,10,9,10,10,10,9,1.05
37321683,f,22.50558,114.12655,Tiny house,Shared room,4,1,1,4,Real Bed,1,1,80,8,8,10,8,10,8,0.1
37334021,f,22.36394,114.1364,Loft,Entire home/apt,3,1,1,1,Real Bed,3,3,100,10,9,10,10,10,10,0.29
37339357,f,22.27727,114.17762,Apartment,Shared room,8,2,1,8,Real Bed,1,1,100,10,10,10,10,10,10,0.12
37340949,f,22.27765,114.17742,Apartment,Shared room,8,2,1,8,Real Bed,2,2,90,10,10,10,10,9,9,0.36
37373812,f,22.28219,114.15489,Apartment,Entire home/apt,7,1,2,4,Real Bed,21,21,92,10,10,9,9,10,9,2.1
37396541,f,22.27774,114.17844,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,3,93,10,10,10,10,10,9,0.35
37476101,t,22.29357,114.17969,Condominium,Entire home/apt,6,1.5,2,3,Real Bed,1,1,80,10,10,8,10,10,10,0.21
37484858,f,22.30909,114.17072,Hostel,Private room,3,1,1,3,Real Bed,2,2,100,10,10,10,10,10,10,0.38
37485928,f,22.3096,114.17027,Hostel,Private room,3,1,1,2,Real Bed,3,3,100,10,10,10,10,10,10,0.33
37486490,f,22.30932,114.17036,Hostel,Private room,2,1,1,1,Real Bed,13,13,97,10,9,9,10,10,10,1.35
37487057,f,22.30943,114.17043,Hostel,Private room,2,1,1,1,Real Bed,7,7,97,10,10,9,10,10,10,0.72
37487334,f,22.3096,114.16991,Hostel,Private room,2,1,1,1,Real Bed,3,3,73,10,9,7,9,9,8,0.31
37487558,f,22.30941,114.17064,Hostel,Private room,2,1,1,2,Real Bed,6,6,90,9,9,9,9,10,9,0.6
37487979,f,22.30967,114.16997,Hostel,Private room,2,1,1,1,Real Bed,12,12,87,9,9,9,9,9,9,1.35
37488113,f,22.30971,114.1706,Hostel,Private room,2,1,1,1,Real Bed,17,17,95,10,9,10,9,9,10,1.77
37502296,f,22.27982,114.15297,Condominium,Entire home/apt,4,1.5,1,2,Real Bed,1,1,100,10,10,10,10,10,10,0.32
37503115,f,22.29578,114.17347,Apartment,Private room,10,2,2,5,Real Bed,3,3,93,9,9,9,9,9,9,0.46
37551202,f,22.28401,114.14371,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,1,100,10,10,10,10,10,10,0.12
37573441,f,22.27842,114.169,Condominium,Entire home/apt,2,1,1,1,Real Bed,3,3,100,10,10,10,10,10,10,0.32
37587894,f,22.29835,114.17253,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,80,8,8,10,8,8,8,0.15
37596411,t,22.289,114.21036,Condominium,Entire home/apt,2,1,0,1,Real Bed,4,4,100,10,10,10,10,10,10,0.43
37597059,t,22.28953,114.20882,Condominium,Entire home/apt,2,1,0,1,Real Bed,4,4,100,10,10,10,10,10,10,0.48
37612748,f,22.29843,114.17081,Boutique hotel,Hotel room,2,1,1,2,Real Bed,2,2,90,9,8,9,9,10,10,0.26
37647286,t,22.30679,114.16659,Boutique hotel,Private room,3,1,0,2,Real Bed,4,4,95,10,10,10,10,10,10,0.4
37652427,f,22.31729,114.17,Condominium,Private room,2,1,1,1,Real Bed,1,1,60,10,4,10,10,8,6,0.13
37666021,f,22.27743,114.17434,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,2,100,10,10,10,7,10,10,0.24
37676662,f,22.30259,114.17528,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,1,100,10,8,10,10,10,10,0.12
